Province_State,Country_Region,Last_Update,Total_Confirmed_Cases,Deaths,Recovered,Active_Cases,Incidence_Rate,Case-Fatality_Ratio
Gilgit-Baltistan,Pakistan,9/24/2020,3572,83,3144,345,352.4128242,2.323628219
Islamabad,Pakistan,9/24/2020,16288,181,15646,461,811.7326465,1.111247544
Khyber Pakhtunkhwa,Pakistan,9/24/2020,37470,1258,35788,424,122.7583939,3.357352549
Punjab,Pakistan,9/24/2020,98686,2229,95173,1284,89.70439907,2.258679043
Sindh,Pakistan,9/24/2020,134845,2471,128964,3410,281.5955736,1.832474322
Azad Jammu and Kashmir,Pakistan,9/25/2020,2610,70,2297,243,64.51826609,2.681992337
Balochistan,Pakistan,9/25/2020,14838,145,13455,1238,120.2001748,0.97722065
Gilgit-Baltistan,Pakistan,9/25/2020,3608,84,3161,363,355.9645772,2.328159645
Islamabad,Pakistan,9/25/2020,16324,181,15676,467,813.5267511,1.108796864
Khyber Pakhtunkhwa,Pakistan,9/25/2020,37525,1258,35859,408,122.9385837,3.352431712
Punjab,Pakistan,9/25/2020,98864,2229,95191,1444,89.86619895,2.254612397
Sindh,Pakistan,9/25/2020,135246,2477,129101,3668,282.4329782,1.831477456
Azad Jammu and Kashmir,Pakistan,9/26/2020,2630,71,2305,254,65.01265893,2.699619772
Balochistan,Pakistan,9/26/2020,14932,145,13512,1275,120.9616532,0.971068845
Gilgit-Baltistan,Pakistan,9/26/2020,3635,85,3214,336,358.6283919,2.338376891
Islamabad,Pakistan,9/26/2020,16367,181,15718,468,815.6697093,1.105883791
Khyber Pakhtunkhwa,Pakistan,9/26/2020,37588,1259,35893,436,123.1449829,3.349473236
Punjab,Pakistan,9/26/2020,98941,2229,95295,1417,89.93619104,2.252857764
Sindh,Pakistan,9/26/2020,135488,2481,129396,3611,282.9383446,1.831158479
Azad Jammu and Kashmir,Pakistan,9/27/2020,2649,71,2314,264,65.48233213,2.680256701
Balochistan,Pakistan,9/27/2020,15013,145,13524,1344,121.6178208,0.965829614
Gilgit-Baltistan,Pakistan,9/27/2020,3662,85,3229,348,361.2922067,2.321135991
Islamabad,Pakistan,9/27/2020,16440,181,15755,504,819.3077547,1.100973236
Khyber Pakhtunkhwa,Pakistan,9/27/2020,37617,1259,35931,427,123.2399921,3.346891033
Punjab,Pakistan,9/27/2020,99128,2230,95314,1584,90.10617181,2.249616657
Sindh,Pakistan,9/27/2020,135766,2486,129546,3734,283.5188895,1.831091731
Azad Jammu and Kashmir,Pakistan,9/28/2020,2661,71,2322,268,65.77896784,2.668169861
Balochistan,Pakistan,9/28/2020,15092,145,13547,1400,122.2577867,0.96077392
Gilgit-Baltistan,Pakistan,9/28/2020,3681,87,3233,361,363.166743,2.363488183
Islamabad,Pakistan,9/28/2020,16470,181,15795,494,820.8028419,1.09896782
Khyber Pakhtunkhwa,Pakistan,9/28/2020,37701,1259,35951,491,123.515191,3.339433967
Punjab,Pakistan,9/28/2020,99219,2231,95421,1567,90.18888973,2.248561263
Sindh,Pakistan,9/28/2020,136017,2492,129753,3772,284.0430504,1.832123926
Azad Jammu and Kashmir,Pakistan,9/29/2020,2663,72,2332,259,65.82840712,2.703717612
Balochistan,Pakistan,9/29/2020,15177,145,13600,1432,122.9463576,0.955393029
Gilgit-Baltistan,Pakistan,9/29/2020,3730,88,3283,359,368.0010734,2.35924933
Islamabad,Pakistan,9/29/2020,16532,181,15826,525,823.8926886,1.094846359
Khyber Pakhtunkhwa,Pakistan,9/29/2020,37727,1259,35971,497,123.6003717,3.337132558
Punjab,Pakistan,9/29/2020,99292,2234,95436,1622,90.25524586,2.249929501
Sindh,Pakistan,9/29/2020,136395,2495,129892,4008,284.8324244,1.82924594
Azad Jammu and Kashmir,Pakistan,9/30/2020,2698,74,2348,276,66.6935946,2.742772424
Balochistan,Pakistan,9/30/2020,15257,145,13778,1334,123.5944243,0.950383431
Gilgit-Baltistan,Pakistan,9/30/2020,3778,88,3311,379,372.7367441,2.329274749
Islamabad,Pakistan,9/30/2020,16581,182,15865,534,826.3346643,1.097641879
Khyber Pakhtunkhwa,Pakistan,9/30/2020,37776,1259,35993,524,123.7609044,3.332803897
Punjab,Pakistan,9/30/2020,99378,2234,95449,1695,90.33341883,2.247982451
Sindh,Pakistan,9/30/2020,136795,2497,130137,4161,285.6677407,1.825359114
Azad Jammu and Kashmir,Pakistan,10/1/2020,2731,74,2368,289,67.50934279,2.709630172
Balochistan,Pakistan,10/1/2020,15281,146,13915,1220,123.7888443,0.95543485399999994
Gilgit-Baltistan,Pakistan,10/1/2020,3787,88,3371,328,373.6246823,2.323739107
Islamabad,Pakistan,10/1/2020,16611,182,15916,513,827.8297514,1.095659503
Khyber Pakhtunkhwa,Pakistan,10/1/2020,37811,1260,36074,477,123.8755706,3.332363598
Punjab,Pakistan,10/1/2020,99479,2235,95501,1743,90.42522663,2.246705335
Sindh,Pakistan,10/1/2020,137106,2499,130352,4255,286.3171991,1.822677345
Azad Jammu and Kashmir,Pakistan,10/2/2020,2754,74,2382,298,68.07789456,2.687000726
Balochistan,Pakistan,10/2/2020,15302,146,14016,1140,123.9589618,0.954123644
Gilgit-Baltistan,Pakistan,10/2/2020,3808,88,3399,321,375.6965382,2.31092437
Islamabad,Pakistan,10/2/2020,16650,182,15947,521,829.7733647,1.093093093
Khyber Pakhtunkhwa,Pakistan,10/2/2020,37845,1260,36114,471,123.9869607,3.329369798
Punjab,Pakistan,10/2/2020,99605,2237,95687,1681,90.53975913,2.245871191
Sindh,Pakistan,10/2/2020,137467,2512,130510,4445,287.0710721,1.827347654
Azad Jammu and Kashmir,Pakistan,10/3/2020,2776,75,2395,306,68.62172669,2.701729107
Balochistan,Pakistan,10/3/2020,15323,146,14233,944,124.1290793,0.952816028
Gilgit-Baltistan,Pakistan,10/3/2020,3816,88,3411,317,376.4858167,2.306079665
Islamabad,Pakistan,10/3/2020,16713,183,15983,547,832.9130477,1.094956022
Khyber Pakhtunkhwa,Pakistan,10/3/2020,37908,1260,36140,508,124.1933599,3.323836657
Punjab,Pakistan,10/3/2020,99665,2238,95701,1726,90.59429842,2.2455225
Sindh,Pakistan,10/3/2020,137783,2517,130730,4536,287.730972,1.826785598
Azad Jammu and Kashmir,Pakistan,10/4/2020,2816,76,2408,332,69.61051237,2.698863636
Balochistan,Pakistan,10/4/2020,15371,146,14402,823,124.5179194,0.949840609
Gilgit-Baltistan,Pakistan,10/4/2020,3828,88,3445,295,377.6697343,2.298850575
Islamabad,Pakistan,10/4/2020,16766,183,16034,549,835.5543683,1.091494692
Khyber Pakhtunkhwa,Pakistan,10/4/2020,37973,1260,36152,561,124.4063115,3.318147105
Punjab,Pakistan,10/4/2020,99812,2240,95716,1856,90.72791967,2.244219132
Sindh,Pakistan,10/4/2020,138050,2520,130811,4719,288.2885457,1.82542557
Azad Jammu and Kashmir,Pakistan,10/5/2020,2816,76,2408,332,69.61051237,2.698863636
Balochistan,Pakistan,10/5/2020,15371,146,14402,823,124.5179194,0.949840609
Gilgit-Baltistan,Pakistan,10/5/2020,3828,88,3445,295,377.6697343,2.298850575
Islamabad,Pakistan,10/5/2020,16766,183,16034,549,835.5543683,1.091494692
Khyber Pakhtunkhwa,Pakistan,10/5/2020,37973,1260,36152,561,124.4063115,3.318147105
Punjab,Pakistan,10/5/2020,99812,2240,95716,1856,90.72791967,2.244219132
Sindh,Pakistan,10/5/2020,138050,2520,130811,4719,288.2885457,1.82542557
Azad Jammu and Kashmir,Pakistan,10/6/2020,2874,76,2431,367,71.04425162,2.644398051
Balochistan,Pakistan,10/6/2020,15420,146,14814,460,124.9148602,0.946822309
Gilgit-Baltistan,Pakistan,10/6/2020,3857,89,3483,285,380.5308687,2.30749287
Islamabad,Pakistan,10/6/2020,16845,184,16113,548,839.4914312,1.092312259
Khyber Pakhtunkhwa,Pakistan,10/6/2020,38105,1262,36291,552,124.838767,3.311901325
Punjab,Pakistan,10/6/2020,100033,2243,96022,1768,90.92880603,2.242260054
Sindh,Pakistan,10/6/2020,138593,2523,131462,4608,289.4224876,1.820438262
Azad Jammu and Kashmir,Pakistan,10/7/2020,2912,77,2445,390,71.98359802,2.644230769
Balochistan,Pakistan,10/7/2020,15439,146,14951,342,125.0687761,0.945657102
Gilgit-Baltistan,Pakistan,10/7/2020,3884,89,3504,291,383.1946834,2.291452111
Islamabad,Pakistan,10/7/2020,16936,184,16153,599,844.0265288,1.08644308
Khyber Pakhtunkhwa,Pakistan,10/7/2020,38141,1263,36315,563,124.9567094,3.311397184
Punjab,Pakistan,10/7/2020,100148,2245,96089,1814,91.03333967,2.24168231
Sindh,Pakistan,10/7/2020,138891,2531,131831,4529,290.0447982,1.822292301
Azad Jammu and Kashmir,Pakistan,10/8/2020,2937,77,2453,407,72.60158908,2.621722846
Balochistan,Pakistan,10/8/2020,15460,146,15082,232,125.2388936,0.944372574
Gilgit-Baltistan,Pakistan,10/8/2020,3886,89,3532,265,383.392003,2.290272774
Islamabad,Pakistan,10/8/2020,17009,187,16206,616,847.6645742,1.099417955
Khyber Pakhtunkhwa,Pakistan,10/8/2020,38175,1263,36413,499,125.0680995,3.308447937
Punjab,Pakistan,10/8/2020,100272,2247,96506,1519,91.14605419,2.240904739
Sindh,Pakistan,10/8/2020,139195,2535,132183,4477,290.6796386,1.821186106
Azad Jammu and Kashmir,Pakistan,10/9/2020,2980,77,2460,443,73.66453369,2.583892617
Balochistan,Pakistan,10/9/2020,15480,146,15117,217,125.4009103,0.943152455
Gilgit-Baltistan,Pakistan,10/9/2020,3893,89,3531,273,384.0826217,2.286154637
Islamabad,Pakistan,10/9/2020,17122,188,16249,685,853.2960691,1.09800257
Khyber Pakhtunkhwa,Pakistan,10/9/2020,38219,1263,36447,509,125.2122513,3.304639054
Punjab,Pakistan,10/9/2020,100330,2248,96527,1555,91.1987755,2.240606
Sindh,Pakistan,10/9/2020,139571,2541,132377,4653,291.464836,1.820578774
Azad Jammu and Kashmir,Pakistan,10/10/2020,2991,77,2500,414,73.93644976,2.574389836
Balochistan,Pakistan,10/10/2020,15498,146,15139,213,125.5467253,0.94205704
Gilgit-Baltistan,Pakistan,10/10/2020,3900,89,3570,241,384.7732403,2.282051282
Islamabad,Pakistan,10/10/2020,17210,188,16279,743,857.6816581,1.092388146
Khyber Pakhtunkhwa,Pakistan,10/10/2020,38273,1263,36467,543,125.3891649,3.299976485
Punjab,Pakistan,10/10/2020,100484,2252,96548,1684,91.33875967,2.24115282
Sindh,Pakistan,10/10/2020,139910,2543,132559,4808,292.1727666,1.817597027
Azad Jammu and Kashmir,Pakistan,10/11/2020,3045,78,2506,461,75.27131043,2.561576355
Balochistan,Pakistan,10/11/2020,15520,146,15153,221,125.7249436,0.940721649
Gilgit-Baltistan,Pakistan,10/11/2020,3924,89,3602,233,387.1410756,2.268093782
Islamabad,Pakistan,10/11/2020,17296,188,16319,789,861.9675746,1.086956522
Khyber Pakhtunkhwa,Pakistan,10/11/2020,38329,1263,36521,545,125.5726309,3.295155104
Punjab,Pakistan,10/11/2020,100687,2257,96561,1869,91.52328425,2.241600207
Sindh,Pakistan,10/11/2020,140131,2549,132796,4786,292.6342788,1.81901221
Azad Jammu and Kashmir,Pakistan,10/12/2020,3118,78,2524,516,77.07584431,2.501603592
Balochistan,Pakistan,10/12/2020,15525,146,15202,177,125.7654478,0.94041868
Gilgit-Baltistan,Pakistan,10/12/2020,3937,90,3623,224,388.4236531,2.286004572
Islamabad,Pakistan,10/12/2020,17331,189,16367,775,863.7118429,1.090531418
Khyber Pakhtunkhwa,Pakistan,10/12/2020,38348,1264,36591,493,125.6348783,3.296130176
Punjab,Pakistan,10/12/2020,100764,2258,96945,1561,91.59327633,2.240879679
Sindh,Pakistan,10/12/2020,140294,2555,132933,4806,292.9746702,1.821175531
Azad Jammu and Kashmir,Pakistan,10/13/2020,3131,78,2556,497,77.39719966,2.491216864
Balochistan,Pakistan,10/13/2020,15541,146,15220,175,125.8950611,0.939450486
Gilgit-Baltistan,Pakistan,10/13/2020,3955,91,3643,221,390.1995296,2.300884956
Islamabad,Pakistan,10/13/2020,17428,189,16403,836,868.545958,1.084461786
Khyber Pakhtunkhwa,Pakistan,10/13/2020,38367,1264,36636,467,125.6971257,3.294497876
Punjab,Pakistan,10/13/2020,100892,2264,96959,1669,91.70962681,2.243983666
Sindh,Pakistan,10/13/2020,140534,2556,133192,4786,293.47586,1.818776951
Azad Jammu and Kashmir,Pakistan,10/14/2020,3198,80,2573,545,79.05341569,2.501563477
Balochistan,Pakistan,10/14/2020,15577,146,15236,195,126.1866912,0.937279322
Gilgit-Baltistan,Pakistan,10/14/2020,3965,90,3655,220,391.1861276,2.269861286
Islamabad,Pakistan,10/14/2020,17526,189,16448,889,873.4299093,1.078397809
Khyber Pakhtunkhwa,Pakistan,10/14/2020,38427,1264,36702,461,125.8936963,3.28935384
Punjab,Pakistan,10/14/2020,101014,2270,96972,1772,91.82052335,2.247213258
Sindh,Pakistan,10/14/2020,140756,2562,133494,4700,293.9394606,1.820171076
Azad Jammu and Kashmir,Pakistan,10/15/2020,3258,80,2590,588,80.53659422,2.455494168
Balochistan,Pakistan,10/15/2020,15599,146,15268,185,126.3649095,0.935957433
Gilgit-Baltistan,Pakistan,10/15/2020,3982,90,3654,238,392.8633443,2.260170768
Islamabad,Pakistan,10/15/2020,17681,191,16486,1004,881.1545262,1.080255642
Khyber Pakhtunkhwa,Pakistan,10/15/2020,38464,1264,36757,443,126.0149149,3.286189684
Punjab,Pakistan,10/15/2020,101237,2277,96989,1971,92.0232277,2.249177672
Sindh,Pakistan,10/15/2020,140997,2566,133651,4780,294.4427387,1.819896877
Azad Jammu and Kashmir,Pakistan,10/16/2020,3322,80,2590,652,82.11865132,2.408187839
Balochistan,Pakistan,10/16/2020,15621,146,15290,185,126.5431279,0.934639268
Gilgit-Baltistan,Pakistan,10/16/2020,4016,90,3677,249,396.2177777,2.241035857
Islamabad,Pakistan,10/16/2020,17781,193,16550,1038,886.13815,1.085428266
Khyber Pakhtunkhwa,Pakistan,10/16/2020,38521,1265,36816,440,126.2016571,3.283923055
Punjab,Pakistan,10/16/2020,101367,2279,97068,2020,92.14139615,2.248266201
Sindh,Pakistan,10/16/2020,141249,2568,133844,4837,294.9689879,1.818065969
Azad Jammu and Kashmir,Pakistan,10/17/2020,3398,81,2592,725,83.99734412,2.38375515
Balochistan,Pakistan,10/17/2020,15644,146,15299,199,126.7294471,0.93326515
Gilgit-Baltistan,Pakistan,10/17/2020,4033,90,3685,258,397.8949944,2.231589388
Islamabad,Pakistan,10/17/2020,17913,194,16620,1099,892.7165335,1.083012337
Khyber Pakhtunkhwa,Pakistan,10/17/2020,38565,1265,36861,439,126.3458089,3.280176326
Punjab,Pakistan,10/17/2020,101425,2288,97089,2048,92.19411746,2.255854079
Sindh,Pakistan,10/17/2020,141474,2574,134494,4406,295.4388534,1.819415582
Azad Jammu and Kashmir,Pakistan,10/18/2020,3437,81,2594,762,84.96141017,2.35670643
Balochistan,Pakistan,10/18/2020,15669,147,15309,213,126.9319679,0.938158147
Gilgit-Baltistan,Pakistan,10/18/2020,4047,90,3702,255,399.2762317,2.223869533
Islamabad,Pakistan,10/18/2020,17996,194,16672,1130,896.8529412,1.078017337
Khyber Pakhtunkhwa,Pakistan,10/18/2020,38598,1265,36899,434,126.4539228,3.277371885
Punjab,Pakistan,10/18/2020,101559,2298,97219,2042,92.31592187,2.262724131
Sindh,Pakistan,10/18/2020,141713,2579,134674,4460,295.9379549,1.819875382
Azad Jammu and Kashmir,Pakistan,10/19/2020,3498,82,2594,822,86.46930834,2.344196684
Balochistan,Pakistan,10/19/2020,15688,148,15330,210,127.0858837,0.943396226
Gilgit-Baltistan,Pakistan,10/19/2020,4059,90,3714,255,400.4601493,2.2172949
Islamabad,Pakistan,10/19/2020,18069,195,16744,1130,900.4909866,1.079196414
Khyber Pakhtunkhwa,Pakistan,10/19/2020,38645,1265,36964,416,126.6079032,3.273385949
Punjab,Pakistan,10/19/2020,101652,2298,97238,2116,92.40045776,2.260653996
Sindh,Pakistan,10/19/2020,141841,2581,134825,4435,296.2052561,1.819643122
Azad Jammu and Kashmir,Pakistan,10/20/2020,3498,82,2594,822,86.46930834,2.344196684
Balochistan,Pakistan,10/20/2020,15688,148,15330,210,127.0858837,0.943396226
Gilgit-Baltistan,Pakistan,10/20/2020,4059,90,3714,255,400.4601493,2.2172949
Islamabad,Pakistan,10/20/2020,18187,195,16807,1130,900.4909866,1.072194425
Khyber Pakhtunkhwa,Pakistan,10/20/2020,38708,1265,37017,416,126.6079032,3.268058283
Punjab,Pakistan,10/20/2020,101760,2310,97252,2116,92.40045776,2.27004717
Sindh,Pakistan,10/20/2020,142134,2583,135296,4435,296.2052561,1.817299168
Azad Jammu and Kashmir,Pakistan,10/21/2020,3564,84,2835,645,88.10080472,2.356902357
Balochistan,Pakistan,10/21/2020,15717,148,15351,218,127.3208079,0.941655532
Gilgit-Baltistan,Pakistan,10/21/2020,4091,90,3771,230,403.6172631,2.199951112
Islamabad,Pakistan,10/21/2020,18309,199,16888,1222,912.4516838,1.086897154
Khyber Pakhtunkhwa,Pakistan,10/21/2020,38779,1265,37064,450,127.046911,3.262074834
Punjab,Pakistan,10/21/2020,101936,2319,97271,2346,92.65861038,2.274956836
Sindh,Pakistan,10/21/2020,142348,2587,135494,4267,297.2640195,1.817377132
Azad Jammu and Kashmir,Pakistan,10/22/2020,3639,84,2835,720,89.95477789,2.308326463
Balochistan,Pakistan,10/22/2020,15738,148,15375,215,127.4909254,0.940399034
Gilgit-Baltistan,Pakistan,10/22/2020,4107,90,3786,231,405.19582,2.19138057
Islamabad,Pakistan,10/22/2020,18438,201,16970,1267,918.8805585,1.090139928
Khyber Pakhtunkhwa,Pakistan,10/22/2020,38810,1266,37122,422,127.1484726,3.262045864
Punjab,Pakistan,10/22/2020,102107,2323,97289,2495,92.81404734,2.275064393
Sindh,Pakistan,10/22/2020,142641,2590,135759,4292,297.8758887,1.815747226
Azad Jammu and Kashmir,Pakistan,10/23/2020,3688,85,2835,768,91.16604035,2.304772234
Balochistan,Pakistan,10/23/2020,15767,148,15382,237,127.7258496,0.938669373
Gilgit-Baltistan,Pakistan,10/23/2020,4127,90,3834,203,407.1690161,2.180760843
Islamabad,Pakistan,10/23/2020,18578,205,17050,1323,925.8576318,1.1034557
Khyber Pakhtunkhwa,Pakistan,10/23/2020,38886,1267,37142,477,127.3974621,3.258242041
Punjab,Pakistan,10/23/2020,102253,2329,97301,2623,92.9467596,2.277683784
Sindh,Pakistan,10/23/2020,142917,2591,136102,4224,298.452257,1.812940378
Azad Jammu and Kashmir,Pakistan,10/24/2020,3748,86,2837,825,92.64921888,2.294557097
Balochistan,Pakistan,10/24/2020,15791,148,15386,257,127.9202696,0.937242733
Gilgit-Baltistan,Pakistan,10/24/2020,4148,90,3853,205,409.240872,2.169720347
Islamabad,Pakistan,10/24/2020,18764,207,17176,1381,935.1271721,1.103176295
Khyber Pakhtunkhwa,Pakistan,10/24/2020,38923,1268,37177,478,127.5186807,3.257713948
Punjab,Pakistan,10/24/2020,102467,2334,97316,2817,93.14128306,2.277806513
Sindh,Pakistan,10/24/2020,143222,2594,136356,4272,299.0891857,1.811174261
Azad Jammu and Kashmir,Pakistan,10/25/2020,3788,86,2839,863,93.63800457,2.27032735
Balochistan,Pakistan,10/25/2020,15801,148,15396,257,128.001278,0.936649579
Gilgit-Baltistan,Pakistan,10/25/2020,4167,90,3864,213,411.1154083,2.159827214
Islamabad,Pakistan,10/25/2020,18921,210,17311,1400,942.9514615,1.109877913
Khyber Pakhtunkhwa,Pakistan,10/25/2020,39015,1269,37227,519,127.8200891,3.252595156
Punjab,Pakistan,10/25/2020,102677,2335,97336,3006,93.33217056,2.27412176
Sindh,Pakistan,10/25/2020,143526,2598,136518,4410,299.7240261,1.810124995
Azad Jammu and Kashmir,Pakistan,10/26/2020,3846,87,3045,714,95.07174382,2.262090484
Balochistan,Pakistan,10/26/2020,15810,148,15435,227,128.0741855,0.936116382
Gilgit-Baltistan,Pakistan,10/26/2020,4180,90,3878,212,412.3979858,2.153110048
Islamabad,Pakistan,10/26/2020,19012,212,17454,1346,947.4865592,1.115085209
Khyber Pakhtunkhwa,Pakistan,10/26/2020,39043,1269,37261,513,127.9118221,3.250262531
Punjab,Pakistan,10/26/2020,102875,2335,97348,3192,93.5121502,2.269744836
Sindh,Pakistan,10/26/2020,143836,2598,136654,4584,300.3713963,1.806223755
Azad Jammu and Kashmir,Pakistan,10/27/2020,3849,87,3045,717,95.14590274,2.260327358
Balochistan,Pakistan,10/27/2020,15839,149,15459,231,128.3091097,0.940715954
Gilgit-Baltistan,Pakistan,10/27/2020,4191,91,3928,172,413.4832436,2.171319494
Islamabad,Pakistan,10/27/2020,19181,213,17501,1467,955.9088834,1.110473906
Khyber Pakhtunkhwa,Pakistan,10/27/2020,39119,1270,37306,543,128.1608116,3.246504256
Punjab,Pakistan,10/27/2020,103082,2336,97361,3385,93.70031073,2.26615704
Sindh,Pakistan,10/27/2020,144114,2599,136840,4675,300.9519411,1.803433393
Azad Jammu and Kashmir,Pakistan,10/28/2020,3889,87,3045,757,96.13468843,2.237078941
Balochistan,Pakistan,10/28/2020,15859,149,15478,232,128.4711264,0.939529605
Gilgit-Baltistan,Pakistan,10/28/2020,4200,92,3939,169,414.3711819,2.19047619
Islamabad,Pakistan,10/28/2020,19300,214,17547,1539,961.8393957,1.10880829
Khyber Pakhtunkhwa,Pakistan,10/28/2020,39189,1271,37380,538,128.3901441,3.243257036
Punjab,Pakistan,10/28/2020,103314,2342,97384,3588,93.91119597,2.266875738
Sindh,Pakistan,10/28/2020,144449,2604,137041,4804,301.6515185,1.802712376
Azad Jammu and Kashmir,Pakistan,10/29/2020,3938,88,3045,805,97.3459509,2.234636872
Balochistan,Pakistan,10/29/2020,15876,149,15496,231,128.6088405,0.938523558
Gilgit-Baltistan,Pakistan,10/29/2020,4211,92,3946,173,415.4564397,2.184754215
Islamabad,Pakistan,10/29/2020,19454,215,17648,1591,969.5141764,1.105171173
Khyber Pakhtunkhwa,Pakistan,10/29/2020,39277,1273,37437,567,128.6784477,3.241082567
Punjab,Pakistan,10/29/2020,103587,2347,97410,3830,94.15934972,2.265728325
Sindh,Pakistan,10/29/2020,144765,2611,137656,4498,302.3114184,1.803612752
Azad Jammu and Kashmir,Pakistan,10/30/2020,4046,89,3049,908,100.0156723,2.199703411
Balochistan,Pakistan,10/30/2020,15887,149,15522,216,128.6979497,0.937873733
Gilgit-Baltistan,Pakistan,10/30/2020,4229,92,3972,165,417.2323162,2.17545519
Islamabad,Pakistan,10/30/2020,19594,215,17753,1626,976.4912498,1.097274676
Khyber Pakhtunkhwa,Pakistan,10/30/2020,39361,1276,37463,622,128.9536467,3.241787556
Punjab,Pakistan,10/30/2020,103831,2354,97422,4055,94.38114282,2.26714565
Sindh,Pakistan,10/30/2020,145238,2620,138346,4272,303.29918,1.803935609
Azad Jammu and Kashmir,Pakistan,10/31/2020,4082,90,3249,743,100.9055794,2.204801568
Balochistan,Pakistan,10/31/2020,15896,149,15545,202,128.7708572,0.937342728
Gilgit-Baltistan,Pakistan,10/31/2020,4248,92,3984,172,419.1068525,2.165725047
Islamabad,Pakistan,10/31/2020,19818,217,17905,1696,987.6545671,1.094964174
Khyber Pakhtunkhwa,Pakistan,10/31/2020,39458,1276,37524,658,129.271436,3.233818237
Punjab,Pakistan,10/31/2020,104016,2357,97431,4228,94.54930561,2.265997539
Sindh,Pakistan,10/31/2020,145475,2625,138428,4422,303.7941049,1.804433752
Azad Jammu and Kashmir,Pakistan,11/1/2020,4133,92,3249,792,102.1662811,2.225985967
Balochistan,Pakistan,11/1/2020,15920,151,15553,216,128.9652772,0.948492462
Gilgit-Baltistan,Pakistan,11/1/2020,4261,92,3986,183,420.38943,2.159117578
Islamabad,Pakistan,11/1/2020,19970,222,18059,1689,995.2296753,1.111667501
Khyber Pakhtunkhwa,Pakistan,11/1/2020,39564,1277,37583,704,129.6187109,3.227681731
Punjab,Pakistan,11/1/2020,104271,2362,97456,4453,94.78109758,2.265251124
Sindh,Pakistan,11/1/2020,145851,2627,138669,4555,304.5793022,1.801153232
Azad Jammu and Kashmir,Pakistan,11/2/2020,4237,95,3360,782,104.7371239,2.242152466
Balochistan,Pakistan,11/2/2020,15954,151,15569,234,129.2407056,0.946471104
Gilgit-Baltistan,Pakistan,11/2/2020,4279,92,3986,201,422.1653065,2.150035055
Islamabad,Pakistan,11/2/2020,20089,222,18209,1658,1001.160188,1.105082383
Khyber Pakhtunkhwa,Pakistan,11/2/2020,39649,1279,37642,728,129.897186,3.225806452
Punjab,Pakistan,11/2/2020,104554,2365,97471,4718,95.03834121,2.26198902
Sindh,Pakistan,11/2/2020,146331,2631,138779,4921,305.5816818,1.797978555
Azad Jammu and Kashmir,Pakistan,11/3/2020,4330,98,3414,818,107.0360506,2.263279446
Balochistan,Pakistan,11/3/2020,15977,152,15591,234,129.4270248,0.951367591
Gilgit-Baltistan,Pakistan,11/3/2020,4293,92,4017,184,423.5465437,2.143023527
Islamabad,Pakistan,11/3/2020,20243,222,18261,1760,1008.834968,1.096675394
Khyber Pakhtunkhwa,Pakistan,11/3/2020,39749,1280,37691,778,130.2248038,3.220206798
Punjab,Pakistan,11/3/2020,104894,2372,97498,5024,95.34739716,2.261330486
Sindh,Pakistan,11/3/2020,146774,2633,138974,5167,306.5067946,1.793914454
Azad Jammu and Kashmir,Pakistan,11/4/2020,4415,99,3428,888,109.1372202,2.242355606
Balochistan,Pakistan,11/4/2020,16000,152,15619,229,129.613344,0.95
Gilgit-Baltistan,Pakistan,11/4/2020,4306,92,4040,174,424.8291212,2.136553646
Islamabad,Pakistan,11/4/2020,20471,224,18378,1869,1020.197631,1.094230863
Khyber Pakhtunkhwa,Pakistan,11/4/2020,39889,1281,37804,804,130.6834687,3.211411667
Punjab,Pakistan,11/4/2020,105197,2380,97515,5302,95.62282055,2.262421932
Sindh,Pakistan,11/4/2020,147295,2639,139276,5380,307.5947941,1.791642622
Azad Jammu and Kashmir,Pakistan,11/5/2020,4491,104,3481,906,111.015913,2.315742596
Balochistan,Pakistan,11/5/2020,16026,152,15633,241,129.8239656,0.948458755
Gilgit-Baltistan,Pakistan,11/5/2020,4320,92,4058,170,426.2103585,2.12962963
Islamabad,Pakistan,11/5/2020,20694,229,18505,1960,1031.311112,1.106600947
Khyber Pakhtunkhwa,Pakistan,11/5/2020,40022,1284,37823,915,131.1192004,3.20823547
Punjab,Pakistan,11/5/2020,105535,2385,97532,5618,95.93005853,2.259913773
Sindh,Pakistan,11/5/2020,147787,2647,139633,5507,308.6222332,1.791091233
Azad Jammu and Kashmir,Pakistan,11/6/2020,4572,107,3505,960,113.018204,2.340332458
Balochistan,Pakistan,11/6/2020,16033,152,15660,221,129.8806715,0.948044658
Gilgit-Baltistan,Pakistan,11/6/2020,4332,92,4070,170,427.3942762,2.123730379
Islamabad,Pakistan,11/6/2020,20967,231,18570,2166,1044.916405,1.101731292
Khyber Pakhtunkhwa,Pakistan,11/6/2020,40148,1287,37866,995,131.5319989,3.205639135
Punjab,Pakistan,11/6/2020,105856,2390,97549,5917,96.22184371,2.25778416
Sindh,Pakistan,11/6/2020,148343,2664,139866,5813,309.7833229,1.795838024
Azad Jammu and Kashmir,Pakistan,11/7/2020,4652,107,3576,969,114.9957754,2.300085985
Balochistan,Pakistan,11/7/2020,16041,153,15680,208,129.9454781,0.953805872
Gilgit-Baltistan,Pakistan,11/7/2020,4343,93,4084,166,428.479534,2.141376928
Islamabad,Pakistan,11/7/2020,21302,236,18786,2280,1061.611544,1.107877195
Khyber Pakhtunkhwa,Pakistan,11/7/2020,40285,1288,37955,1042,131.9808353,3.197219809
